AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing,Status
700000010059,Clonmain Road,Dungannon,54.4253817,-6.6358432,288590,353837,active
700000010060,Derrys,Dungannon,54.42815182,-6.64429839,288038,354136,active
700000010061,Summerisland,Dungannon,54.4284043,-6.6489174,287735,354157,active
700000010062,Ardress Road,Dungannon,54.43308076,-6.64000559,288306,354690,active
700000010063,Summerisland Road,Dungannon,54.4380071,-6.6338948,288689,355245,active
700000010064,Chamber's Bridge,Dungannon,54.4284129,-6.6571193,287203,354148,active
700000010065,Aghinlig Road,Dungannon,54.431044,-6.6622528,286864,354434,active
700000010066,Trinity Lane,Dungannon,54.43485806,-6.66931688,286398,354850,active
700000010067,St Peter's Prmary School,Dungannon,54.4367844,-6.6728631,286163,355060,active
700000010068,Argory Road,Dungannon,54.4396038,-6.6778646,285833,355368,active
700000010069,Garrison Place,Dungannon,54.44212125,-6.68403671,285430,355642,active
700000010070,Loughgall Roundabout,Dungannon,54.47916161,-6.61561265,289788,359850,active
700000010071,Pet Shop,Dungannon,54.47540595,-6.61558523,289798,359432,active
700000010072,Derrycoose Road,Dungannon,54.468969,-6.614442,289884,358716,active
700000010073,Annaghmore Corner,Dungannon,54.4603699,-6.5848792,291819,357797,active
700000010074,32-38 Annaghmore Road,Dungannon,54.45404,-6.585336,291804,357091,active
700000010075,8-10 Annaghmore Road,Dungannon,54.4486375,-6.5818603,292041,356495,active
700000010078,Derrys,Dungannon,54.45615583,-6.57944427,292184,357336,active
700000010079,Annaghmore Corner,Dungannon,54.460318,-6.585111,291804,357791,active
700000010080,Scotts,Dungannon,54.46856709,-6.6146285,289875,358672,active
700000010081,Tullyroan Road,Dungannon,54.46474723,-6.61683961,289740,358244,active
700000010082,Derrycorry Orange Hall,Dungannon,54.45672,-6.62358,289318,357341,active
700000010084,Tullyroan Bridge,Dungannon,54.453213,-6.6321559,288769,356939,active
700000010085,Moy Road Finger Post,Dungannon,54.45973406,-6.63739484,288418,357660,active
700000010086,Clonmore Road,Dungannon,54.56949221,-6.748062,281024,369744,active
700000010087,Clintyclay Primary School,Dungannon,54.4708314,-6.6429224,288033,358887,active
700000010088,Clonmore Crossroads,Dungannon,54.476373,-6.645081,287881,359501,active
700000010089,AOH Hall,Dungannon,54.4788249,-6.6443162,287926,359775,active
700000010090,Clonmore Villas,Dungannon,54.4834223,-6.6406656,288152,360291,active
700000010091,Verners Inn,Dungannon,54.48442803,-6.63950552,288228,360406,active
700000010092,Tamnamore Cottages,Dungannon,54.4929921,-6.6627748,286699,361329,active
700000010093,Bovain Road,Dungannon,54.48819765,-6.66414768,286623,360795,active
700000010094,Bovean Cottages,Dungannon,54.4817087,-6.665572,286542,360070,active
700000010095,Bovain Road,Dungannon,54.47908162,-6.66683614,286468,359777,active
700000010096,Bovain Road,Dungannon,54.47582775,-6.66831495,286379,359413,active
700000010097,Derrygally Road,Dungannon,54.474703,-6.67091,286210,359283,active
700000010098,Trew And Moy Station,Dungannon,54.47998509,-6.67793051,285747,359864,active
700000010099,Killyman,Dungannon,54.4805954,-6.6825437,285444,359925,active
700000010100,Drumard Cross Road,Dungannon,54.482463,-6.6881223,285079,360126,active
700000010101,Killyman Road,Dungannon,54.4851844,-6.69257571,284787,360425,active
700000010102,St Andrew's View,Dungannon,54.48843629,-6.69830886,284406,360779,active
700000010103,Laghey Corner bus stop,Dungannon,54.49137965,-6.70223935,284148,361103,active
700000010104,Watts Park,Dungannon,54.4916599,-6.7024522,284131,361133,active
700000010105,St Andrew's View,Dungannon,54.488413,-6.6984336,284398,360776,active
700000010106,Kinnego Cottages,Dungannon,54.4857609,-6.6934797,284725,360487,active
700000010107,Drumard Cross Road,Dungannon,54.4828944,-6.68851372,285052,360174,active
700000010108,Killyman,Dungannon,54.48073763,-6.68267363,285435,359941,active
700000010109,Trew And Moy Station,Dungannon,54.48007372,-6.67781965,285754,359874,active
700000010110,Derrygally Road,Dungannon,54.474604,-6.670888,286212,359272,active
700000010113,Bovain Road,Dungannon,54.47603516,-6.66838534,286374,359436,active
700000010114,Bovean Cottages,Dungannon,54.48136185,-6.6658671,286523,360031,active
700000010116,Bovain Road,Dungannon,54.48983743,-6.66457261,286592,360977,active
700000010117,Verners Inn,Dungannon,54.48948304,-6.63605067,288441,360973,active
700000010118,Muldoons,Dungannon,54.4845686,-6.63922311,288246,360422,active
700000010119,AOH Hall,Dungannon,54.478828,-6.644187,287934,359775,active
700000010120,Clonmore Crossroads,Dungannon,54.476378,-6.644902,287893,359502,active
700000010122,56-62 Clonmore Road,Dungannon,54.4654998,-6.6408818,288177,358296,active
700000010123,Moy Park,Dungannon,54.4740821,-6.644064,287952,359247,active
700000010124,Derrygally Road,Dungannon,54.45982839,-6.63779264,288392,357670,active
700000010126,Derrycorry Orange Hall,Dungannon,54.456691,-6.623736,289308,357337,active
700000010127,Tullyroan Road,Dungannon,54.46271887,-6.618589,289631,358016,active
700000010130,Ardreagh Road End,Coleraine,55.0364934,-6.62616318,287889,421875,active
700000010131,Ballydevitt,Coleraine,55.0396159,-6.63301732,287444,422214,active
700000010132,Workmans Farm,Coleraine,55.04902432,-6.64695065,286533,423244,active
700000010133,Collins Lane,Coleraine,55.05091042,-6.64934364,286376,423451,active
700000010134,Mc Ilroys Farm,Coleraine,55.05383902,-6.65991711,285694,423764,active
700000010135,Lisnamuck Road,Coleraine,55.05606933,-6.65932619,285727,424013,active
700000010136,Reids Lane,Coleraine,55.0624724,-6.66487193,285359,424719,active
700000010137,Aghadowey Creamery,Coleraine,55.0657072,-6.67069665,284980,425072,active
700000010138,Ballylintagh Drumcroone Road Junction,Coleraine,55.06373581,-6.68272012,284216,424838,active
700000010139,Killaig Cottages,Coleraine,55.06333349,-6.68955754,283780,424785,active
700000010140,Killaig School,Coleraine,55.06266138,-6.69892347,283183,424699,active
700000010141,Watsons Lane,Coleraine,55.0862478,-6.70451603,282777,427318,active
700000010142,Macleary Cross,Coleraine,55.09464768,-6.71135587,282323,428245,active
700000010143,Cashel Road,Coleraine,55.0958966,-6.71053246,282373,428385,active
700000010144,St Mary's Church,Coleraine,55.10005108,-6.70754748,282555,428851,active
700000010145,Dunderg Park,Coleraine,55.10178936,-6.70459302,282740,429048,active
700000010146,Dunhill Road,Coleraine,55.11016425,-6.69139421,283565,429996,active
700000010147,Drumcroon Rd Roundabout,Coleraine,55.10749423,-6.69455262,283369,429695,active
700000010148,Farranlester Road,Coleraine,55.11483712,-6.68653987,283865,430522,active
700000010149,Highfield Drive,Coleraine,55.11866818,-6.68526998,283938,430950,active
700000010150,Strand Road,Coleraine,55.13080494,-6.67620109,284491,432312,active
700000010151,Tesco,Coleraine,55.12883557,-6.67270746,284718,432097,active
700000010152,Strand Road,Coleraine,55.13052013,-6.67644568,284476,432280,active
700000010153,Greenmount Road,Coleraine,55.11949242,-6.68673192,283843,431040,active
700000010154,Farranlester Road,Coleraine,55.11468327,-6.68643521,283872,430505,active
700000010155,Drumcroon Rd Roundabout,Coleraine,55.10738513,-6.69443082,283377,429683,active
700000010156,Dunhill Road,Coleraine,55.11034452,-6.691451,283561,430016,active
700000010157,Dunderg Park,Coleraine,55.10173381,-6.70443815,282750,429042,active
700000010159,Dunderg Road End,Coleraine,55.09716861,-6.71019388,282392,428527,active
700000010160,Bushtown Road End,Coleraine,55.09871887,-6.68630087,283914,428728,active
700000010161,Watsons Lane,Coleraine,55.08639098,-6.70446442,282780,427334,active
700000010162,Killaig School,Coleraine,55.06266126,-6.69975301,283130,424698,active
700000010163,Killeague Road,Coleraine,55.0650948,-6.69882887,283184,424970,active
700000010164,Ballylintagh Drumcroone Road Junction,Coleraine,55.06355503,-6.6826165,284223,424818,active
700000010165,Aghadowey Creamery,Coleraine,55.06579802,-6.67078755,284974,425082,active
700000010166,Reids Lane,Coleraine,55.06265097,-6.66477208,285365,424739,active
700000010167,Lisnamuck Road End,Coleraine,55.05780903,-6.65823517,285793,424208,active
700000010168,Mcilroys Farm,Coleraine,55.05333477,-6.65248551,286170,423717,active
700000010169,Collins Lane,Coleraine,55.05085845,-6.6495175,286365,423445,active
700000010170,Workmans Farm,Coleraine,55.04898255,-6.64723369,286515,423239,active
700000010171,Ballydivitt Road End,Coleraine,55.0394939,-6.63255219,287474,422201,active
700000010172,Clarehill Houses,Coleraine,55.03743208,-6.62735112,287811,421978,active
700000010173,Aghadowey Station,Coleraine,55.03445176,-6.62435616,288009,421650,active
700000010174,Gleenkeen Road,Coleraine,55.03372043,-6.62244181,288133,421571,active
700000010175,Ardreagh Road End,Coleraine,55.03673235,-6.62663989,287858,421901,active
700000010176,Agivey Garage,Coleraine,55.03858374,-6.60459908,289263,422135,active
700000010177,69 Gleenkeen Rd,Coleraine,55.03710216,-6.60779457,289062,421966,active
700000010178,Agivey Bridge,Coleraine,55.04414201,-6.5833952,290606,422781,active
700000010179,Agivey Bridge,Coleraine,55.0442619,-6.58289034,290638,422795,active
700000010180,Gleenkeen Road,Coleraine,55.04524473,-6.5956063,289823,422888,active
700000010181,Agivey Garage,Coleraine,55.03860691,-6.60426978,289284,422138,active
700000010182,Aghadowey Surgery,Coleraine,55.03749733,-6.60621668,289162,422012,active
700000010183,Gleenkeen Road,Coleraine,55.03511478,-6.61469861,288625,421736,active
700000010184,Gleenkeen Aghadowey Station,Coleraine,55.03439328,-6.62395151,288035,421644,active
700000010185,Cullycapple School,Coleraine,55.02866022,-6.61983175,288311,421011,active
700000010186,Mullaghinch Road,Coleraine,55.02933358,-6.62059055,288261,421085,active
700000010187,Mullaghinch Road,Coleraine,55.02083862,-6.61770829,288464,420143,active
700000010188,Moneydig Manse,Coleraine,55.01720873,-6.62081928,288273,419735,active
700000010189,Huntersmill,Coleraine,55.01515664,-6.61730972,288502,419511,active
700000010190,The Three Oaks,Coleraine,55.01049599,-6.60643433,289208,419006,active
700000010191,Landmore Back Lane,Coleraine,55.01103634,-6.61047981,288948,419061,active
700000010192,Landmore Junction,Coleraine,55.00782611,-6.59300662,290073,418726,active
700000010208,Millburn Primary School,Coleraine,55.13807895,-6.66446608,285224,433136,active
700000010209,Linden Avenue,Coleraine,55.13999282,-6.66123443,285426,433353,active
700000010211,Daneshill Road,Coleraine,55.14429124,-6.65674616,285703,433837,active
700000010212,Richmond Drive,Coleraine,55.14485782,-6.65925222,285542,433897,active
700000010213,Ballysally Primary School,Coleraine,55.14621306,-6.65995962,285494,434047,active
700000010214,Sprucefield Drive,Coleraine,55.14777988,-6.65866799,285573,434223,active
700000010215,Parish Church,Coleraine,55.15065305,-6.65854022,285575,434543,active
700000010216,Burn Road,Coleraine,55.15223731,-6.66374209,285240,434713,active
700000010217,Loughanhill Park,Coleraine,55.15095277,-6.66538502,285138,434568,active
700000010218,Elms Park,Coleraine,55.14922465,-6.66589759,285109,434375,active
700000010219,Shell Bridge Park,Coleraine,55.14689625,-6.66655562,285072,434115,active
700000010220,Shell Bridge,Coleraine,55.14396758,-6.66735904,285027,433788,active
700000010221,Boulevard Portrush Road,Coleraine,55.1428244,-6.66714621,285043,433661,active
700000010222,Millburn Road,Coleraine,55.13972901,-6.66666915,285080,433317,active
700000010223,Brook Street,Coleraine,55.13754479,-6.6673692,285040,433073,active
700000010224,Rose Gardens,Coleraine,55.13475578,-6.67026881,284861,432759,active
700000010225,Railway Road,Coleraine,55.13297288,-6.66495014,285204,432567,active
700000010226,Coleraine Grammar School Lodge Road Campus,Coleraine,55.13045167,-6.66440716,285244,432287,active
700000010227,Lodge Hotel,Coleraine,55.12592226,-6.65850727,285630,431790,active
700000010228,Safeways,Coleraine,55.12652744,-6.65229472,286025,431865,active
700000010230,Newmills Road,Coleraine,55.13065173,-6.64671543,286372,432331,active
700000010231,Harpurs Hill,Coleraine,55.13403131,-6.650129,286147,432703,active
700000010232,Tullyarton,Coleraine,55.13445778,-6.65213729,286018,432748,active
700000010233,Cuilrath Street,Coleraine,55.13602239,-6.65390349,285902,432920,active
700000010234,Lisnablagh Road,Coleraine,55.13783616,-6.65058078,286110,433126,active
700000010235,Silverthorn Avenue,Coleraine,55.13509214,-6.64777256,286295,432824,active
700000010236,Causeway Hospital,Coleraine,55.12410322,-6.65159259,286075,431596,active
700000010237,Windy Hall Park,Coleraine,55.1189013,-6.63379017,287222,431039,active
700000010240,Knocktarna Grange,Coleraine,55.11308844,-6.64417496,286572,430379,active
700000010241,Maybrook Park,Coleraine,55.11379093,-6.65081162,286147,430449,active
700000010242,Avonbrook Gardens,Coleraine,55.11503457,-6.65360635,285966,430584,active
700000010243,Glengorm Avenue,Coleraine,55.11711327,-6.65718822,285733,430811,active
700000010244,Ratheane Avenue,Coleraine,55.11954401,-6.65930101,285593,431079,active
700000010245,Courthouse,Coleraine,55.12167221,-6.66413589,285280,431310,active
700000010246,Earls Gate,Coleraine,55.12460746,-6.66803524,285025,431632,active
700000010247,Mountsandel Health Centre,Coleraine,55.12696848,-6.66953999,284924,431893,active
700000010248,Christie Park,Coleraine,55.12787576,-6.67531035,284554,431987,active
700000010249,Christie Park,Coleraine,55.12786882,-6.67549871,284542,431986,active
700000010250,Walled Garden,Coleraine,55.11786275,-6.67147271,284820,430877,active
700000010251,Somerset Road,Coleraine,55.11792571,-6.67891539,284345,430875,active
700000010252,Somerset Park,Coleraine,55.11678249,-6.67704104,284467,430750,active
700000010255,Greenmount Avenue,Coleraine,55.11886458,-6.68266172,284104,430975,active
700000010256,Jet Centre Roundabout,Coleraine,55.11926071,-6.68274273,284098,431019,active
700000010257,Greenhall Highway,Coleraine,55.12088284,-6.68073004,284223,431202,active
700000010258,Laurel Hill,Coleraine,55.12503728,-6.6794644,284295,431666,active
700000010259,Kylemore Nursery,Coleraine,55.12577247,-6.68099209,284196,431746,active
700000010260,Westbourne Crescent,Coleraine,55.12632296,-6.68205562,284127,431806,active
700000010261,Kylemore Road,Coleraine,55.12731295,-6.68305768,284061,431915,active
700000010262,Hazelbank Road,Coleraine,55.12801507,-6.68319134,284051,431993,active
700000010263,Churchlands Road,Coleraine,55.1288053,-6.68150352,284157,432083,active
700000010264,St Johns Primary School,Coleraine,55.13082103,-6.68182904,284132,432307,active
700000010265,Captain Street Upper,Coleraine,55.13240944,-6.68085165,284191,432485,active
700000010266,Coleraine College,Coleraine,55.13404192,-6.68394939,283990,432663,active
700000010267,Castlerock Road,Coleraine,55.13475641,-6.68190319,284119,432745,active
700000010268,Health Centre,Coleraine,55.13261489,-6.67825785,284356,432511,active
700000010269,Christie Memorial Primary School,Coleraine,55.14016246,-6.68257184,284065,433346,active
700000010270,St Johns Primary School,Coleraine,55.13076884,-6.68198755,284122,432301,active
700000010271,Churchlands Road,Coleraine,55.12902048,-6.68146508,284159,432107,active
700000010272,57-65 Hillcrest Avenue,Coleraine,55.12744745,-6.67971407,284274,431934,active
700000010273,36-44 Drumard Road,Coleraine,55.12738781,-6.6800139,284255,431927,active
700000010274,Greenhall Highway,Coleraine,55.12553593,-6.67988688,284267,431721,active
700000010275,Screen Road,Coleraine,55.12113985,-6.67957733,284296,431232,active
700000010277,The Crescent,Coleraine,55.13382792,-6.65774041,285662,432671,active
700000010279,Clifton Park,Coleraine,55.13421923,-6.64601459,286409,432729,active
700000010281,Boghill Road End,Coleraine,55.13713054,-6.62681681,287627,433077,active
700000010282,Ballyrashane Church,Coleraine,55.13958952,-6.60603237,288947,433377,active
700000010283,Liswatty Road End,Coleraine,55.13839733,-6.59141182,289882,433263,active
700000010284,Ballyversal Road End,Coleraine,55.13708326,-6.58035602,290590,433131,active
700000010286,Benvardin Road,Coleraine,55.13038493,-6.55539867,292197,432418,active
700000010287,Kilmoyle School,Coleraine,55.13238921,-6.54341013,292957,432657,active
700000010288,Boyds House,Coleraine,55.13532945,-6.53240522,293652,432999,active
700000010289,Benvardin Bridge,Coleraine,55.14060073,-6.51814463,294549,433605,active
700000010290,Uspca Centre,Coleraine,55.14027527,-6.50840227,295171,433582,active
700000010291,Derrykeighan,Coleraine,55.14073183,-6.49003666,296341,433658,active
700000010292,Church Lane,Coleraine,55.13175129,-6.47654674,297223,432677,active
700000010293,Dervock Bridge,Coleraine,55.12362463,-6.46892416,297729,431783,active
700000010294,Dervock Bridge,Coleraine,55.12363361,-6.46892381,297729,431784,active
700000010295,Miller Avenue,Coleraine,55.12320683,-6.46999042,297662,431735,active
700000010296,Garrybog Cross,Coleraine,55.10739548,-6.49663744,296000,429938,active
700000010297,Drundult Houses,Coleraine,55.09647765,-6.50295304,295623,428714,active
700000010298,Drumdult Park,Coleraine,55.08626156,-6.50937997,295237,427568,active
700000010299,Route Avenue,Coleraine,55.07949068,-6.51326458,295005,426809,active
700000010300,Market Street,Coleraine,55.07257029,-6.51594788,294850,426035,active
700000010301,Market Street,Coleraine,55.07248335,-6.51618594,294835,426025,active
700000010302,Route Avenue,Coleraine,55.07930631,-6.5136159,294983,426788,active
700000010303,Drumdult Park,Coleraine,55.08638803,-6.50943791,295233,427582,active
700000010304,Garrybog Cross,Coleraine,55.0961678,-6.50332491,295600,428679,active
700000010305,Knock Road,Coleraine,55.10756744,-6.49674067,295993,429957,active
700000010306,Veterinary Clinic,Coleraine,55.10712119,-6.4969768,295979,429907,active
